run_id,git_commit,timestamp,seed,method,benchmark,environment_name,environment_version,task_name,interval,B_tau_ms,allowed_ms,guard_margin_ms,delta_min_ms,delta_max_ms,do_not_start_rule,loop_time_ms,e2e_time_ms,actual_cpu_e2e_ms,total_atomic_cpu_ms,timing_mode,selected_module,atomic_step_duration_ms,num_ga_steps,num_pso_steps,num_rl_steps,candidate_count,evaluated_candidate_count,score,return,win,threshold_T,steps_to_threshold,evaluation_cadence,p95_latency_ms,p99_latency_ms,max_latency_ms,loop_overrun,e2e_overrun,loop_overrun_ms,e2e_overrun_ms,diversity_value,diversity_descriptor_valid,learning_progress_value,improvement_rate_value,handshake_enabled,handshake_events,scheduler_index_ga,scheduler_index_pso,scheduler_index_rl,rng_train_seed,rng_eval_seed,hardware_id,notes
line-duel_DLGPR-full_seed0,no-git,2026-05-27T08:44:23,0,DLGPR-full,self-contained-game-ai,LineDuelEnv,1.0-local,line-duel,0,30.0,28.0,2.0,1.0,4.0,strict_delta_max,24.445072893157956,26.445072893157956,45.73235899988504,23.362846000509307,simulated_charged,GA,1.283306326837439,6,1,3,10,10,1.02,1.02,1.0,0.5,32,1,26.445072893157956,26.445072893157956,26.445072893157956,False,False,0.0,0.0,0.6441779133689933,True,0.051771469181883883,0.0,True,13,0.2161971084382076,0.16424470103775546,0.15835312896993228,10000,20000,Linux-x86_64-py3.13.5,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
line-duel_DLGPR-full_seed0,no-git,2026-05-27T08:44:23,0,DLGPR-full,self-contained-game-ai,LineDuelEnv,1.0-local,line-duel,1,30.0,28.0,2.0,1.0,4.0,strict_delta_max,24.579309440752446,26.579309440752446,42.51391699972373,17.478162998941116,simulated_charged,GA,3.6834682208478196,9,1,1,11,11,1.02,1.02,1.0,0.5,32,1,26.57259761337272,26.5779670752765,26.579309440752446,False,False,0.0,0.0,0.33504560767978386,True,0.015554612042059835,0.0,True,12,0.16929437051637,0.15225905030633605,0.15145909055282836,10000,20000,Linux-x86_64-py3.13.5,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
line-duel_fixed-split_seed0,no-git,2026-05-27T08:44:23,0,fixed-split,self-contained-game-ai,LineDuelEnv,1.0-local,line-duel,0,30.0,28.0,2.0,1.0,4.0,strict_delta_max,25.718429019173396,27.718429019173396,36.71662499982631,17.933714999344375,simulated_charged,GA,2.654586248440353,4,3,3,10,10,1.02,1.02,1.0,0.5,32,1,27.718429019173396,27.718429019173396,27.718429019173396,False,False,0.0,0.0,0.6490609342461647,True,0.034627087082184475,0.0,True,13,0.0,0.0,0.0,10000,20000,Linux-x86_64-py3.13.5,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
line-duel_fixed-split_seed0,no-git,2026-05-27T08:44:23,0,fixed-split,self-contained-game-ai,LineDuelEnv,1.0-local,line-duel,1,30.0,28.0,2.0,1.0,4.0,strict_delta_max,26.100383777169647,28.100383777169647,34.88364700024249,16.92317000015464,simulated_charged,RL,2.4922441904741928,3,4,4,11,11,1.02,1.02,1.0,0.5,32,1,28.081286039269834,28.096564229589685,28.100383777169647,False,False,0.0,0.0,0.0,False,0.0,0.0,True,15,0.0,0.0,0.0,10000,20000,Linux-x86_64-py3.13.5,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
line-duel_round-robin_seed0,no-git,2026-05-27T08:44:24,0,round-robin,self-contained-game-ai,LineDuelEnv,1.0-local,line-duel,0,30.0,28.0,2.0,1.0,4.0,strict_delta_max,25.718429019173396,27.718429019173396,42.79889600002207,20.715353000923642,simulated_charged,GA,2.654586248440353,4,3,3,10,10,1.02,1.02,1.0,0.5,32,1,27.718429019173396,27.718429019173396,27.718429019173396,False,False,0.0,0.0,0.6490609342461647,True,0.034627087082184475,0.0,True,13,0.0,0.0,0.0,10000,20000,Linux-x86_64-py3.13.5,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
line-duel_round-robin_seed0,no-git,2026-05-27T08:44:24,0,round-robin,self-contained-game-ai,LineDuelEnv,1.0-local,line-duel,1,30.0,28.0,2.0,1.0,4.0,strict_delta_max,26.100383777169647,28.100383777169647,47.284903999752714,23.008320999451826,simulated_charged,RL,2.4922441904741928,3,4,4,11,11,1.02,1.02,1.0,0.5,32,1,28.081286039269834,28.096564229589685,28.100383777169647,False,False,0.0,0.0,0.0,False,0.0,0.0,True,15,0.0,0.0,0.0,10000,20000,Linux-x86_64-py3.13.5,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
line-duel_greedy-improvement_seed0,no-git,2026-05-27T08:44:24,0,greedy-improvement,self-contained-game-ai,LineDuelEnv,1.0-local,line-duel,0,30.0,28.0,2.0,1.0,4.0,strict_delta_max,24.256585879403676,26.256585879403676,34.35961300010604,13.662465000379598,simulated_charged,GA,2.944785666803855,9,0,0,9,9,1.02,1.02,1.0,0.5,32,1,26.256585879403676,26.256585879403676,26.256585879403676,False,False,0.0,0.0,0.629872737374901,True,0.025245448390572398,0.0,True,9,0.0,0.0,0.0,10000,20000,Linux-x86_64-py3.13.5,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
line-duel_greedy-improvement_seed0,no-git,2026-05-27T08:44:24,0,greedy-improvement,self-contained-game-ai,LineDuelEnv,1.0-local,line-duel,1,30.0,28.0,2.0,1.0,4.0,strict_delta_max,25.254326582624508,27.254326582624508,42.94580100031453,15.943383999456273,simulated_charged,GA,3.617056485066973,11,0,0,11,11,1.02,1.02,1.0,0.5,32,1,27.204439547463465,27.244349175592298,27.254326582624508,False,False,0.0,0.0,0.585947675557486,True,0.025055160081651994,0.0,True,11,0.0,0.0,0.0,10000,20000,Linux-x86_64-py3.13.5,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
grid-treasure_DLGPR-full_seed0,no-git,2026-05-27T08:44:24,0,DLGPR-full,self-contained-game-ai,GridTreasureEnv,1.0-local,grid-treasure,0,30.0,28.0,2.0,1.0,4.0,strict_delta_max,24.898264272357032,26.898264272357032,41.95844799960469,17.412312999113055,simulated_charged,GA,3.4349216369536,7,1,1,9,9,1.02,1.02,1.0,0.5,32,1,26.898264272357032,26.898264272357032,26.898264272357032,False,False,0.0,0.0,0.7563806949435334,True,0.040294539341708915,0.0,True,10,0.24701166197912572,0.16094745197170104,0.1716691320900492,10000,20000,Linux-x86_64-py3.13.5,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
grid-treasure_DLGPR-full_seed0,no-git,2026-05-27T08:44:24,0,DLGPR-full,self-contained-game-ai,GridTreasureEnv,1.0-local,grid-treasure,1,30.0,28.0,2.0,1.0,4.0,strict_delta_max,26.07887003998961,28.07887003998961,46.63119099996038,18.90138999942792,simulated_charged,GA,3.7816346908140788,9,1,1,11,11,1.02,1.02,1.0,0.5,32,1,28.019839751607982,28.067063982313286,28.07887003998961,False,False,0.0,0.0,0.7466605558870933,True,0.03484629564260353,0.0,True,12,0.24502033062739031,0.15110896162347773,0.16502029278907493,10000,20000,Linux-x86_64-py3.13.5,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
