comparator,paired_mean_return_delta_vs_DLGPR,paired_median_return_delta_vs_DLGPR,paired_wins_up,paired_losses_down,paired_ties,effect_size_paired_rank_biserial_comparator_minus_DLGPR,effect_size_paired_cohens_dz_comparator_minus_DLGPR,tasks_with_positive_mean_delta_up,tasks_with_negative_mean_delta_down,tasks_with_zero_mean_delta,n_pairs,interpretation
fixed-split,-0.05,0.0,3,6,31,-0.4666666666666667,-0.248412682364435,0,3,1,40,Aggregate diagnostic; confirm per-task tables and Holm-adjusted paired tests before claiming superiority.
greedy-improvement,-0.06,0.0,2,6,32,-0.6666666666666666,-0.28772038312904513,0,2,2,40,Aggregate diagnostic; confirm per-task tables and Holm-adjusted paired tests before claiming superiority.
no-handshake,0.025,0.0,4,4,32,0.25,0.08211418019569836,1,1,2,40,Aggregate diagnostic; confirm per-task tables and Holm-adjusted paired tests before claiming superiority.
no-non-starvation,-0.075,0.0,1,7,32,-0.8611111111111112,-0.3555853233616395,0,3,1,40,Aggregate diagnostic; confirm per-task tables and Holm-adjusted paired tests before claiming superiority.
robust-DLGPR,0.03,0.0,4,2,34,0.5714285714285714,0.17365091181810055,2,0,2,40,Aggregate diagnostic; confirm per-task tables and Holm-adjusted paired tests before claiming superiority.
robust-near-elite-DLGPR,-0.009999999999999998,0.0,4,6,30,-0.01818181818181818,-0.03493243971125155,1,2,1,40,Aggregate diagnostic; confirm per-task tables and Holm-adjusted paired tests before claiming superiority.
round-robin,-0.05,0.0,3,6,31,-0.4666666666666667,-0.248412682364435,0,3,1,40,Aggregate diagnostic; confirm per-task tables and Holm-adjusted paired tests before claiming superiority.
