run_id,seed,method,task_name,interval,atomic_index,module,charged_ms,cpu_ms,value,score,win_rate,improvement_rate,diversity,learning_progress,remaining_before_ms,remaining_after_ms,do_not_start_rule,handshake_events,note
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,0,GA,1.6893344512949398,1.8057000124827027,-1.0350000000000001,-1.0350000000000001,0.0,0.0,0.8116122098641232,0.0646168400523651,16.0,14.31066554870506,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,1,PSO,1.20651110410417,1.2289999285712838,-1.04,-1.04,0.0,0.0,0.0,0.07826905056619649,14.31066554870506,13.10415444460089,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,2,RL,4.0,1.6688000177964568,-0.04500000000000004,-0.04500000000000004,0.5,0.24750000000000003,0.0,0.0,13.10415444460089,9.10415444460089,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,3,RL,4.0,2.2679000394418836,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.0,9.10415444460089,5.104154444600891,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,4,GA,2.789233237263689,0.9939000010490417,0.015000000000000013,0.015000000000000013,0.5,0.021511288191467855,0.711090923988706,0.02769050566929943,5.104154444600891,2.3149212073372016,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,1,0,GA,3.307601273445197,1.413899939507246,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.6518435789771772,0.026829558184357262,16.0,12.692398726554803,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,1,1,PSO,3.5317882923873434,1.4155999524518847,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.03208641289298974,12.692398726554803,9.16061043416746,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,1,2,RL,3.293128268925559,1.3966999249532819,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.6285816497136852,9.16061043416746,5.867482165241901,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,1,3,RL,3.200622777385905,1.867000013589859,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.0,5.867482165241901,2.666859387855996,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,2,0,GA,1.2663491153118376,1.1668999213725328,-0.015000000000000013,-0.015000000000000013,0.5,0.0,0.5243236503954335,0.05467311418158088,16.0,14.733650884688162,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,2,1,PSO,1.4558779453285824,1.2504999758675694,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.06644005888348124,14.733650884688162,13.27777293935958,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,2,2,RL,2.3319401506300985,1.5018999110907316,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.03430619777200705,13.27777293935958,10.945832788729481,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,2,3,GA,3.2985017472380855,1.112300087697804,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.40180301766363996,0.015809710590687115,10.945832788729481,7.6473310414913955,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,2,4,GA,1.0443161139465067,1.4190999791026115,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.37418687687504004,0.06863007607650132,7.6473310414913955,6.603014927544889,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,2,5,GA,1.8947267502451202,1.3220999389886856,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.37418687687504004,0.029694118271693007,6.603014927544889,4.708288177299769,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,2,6,GA,2.5641029807609663,1.2124000350013375,-1.04,-1.04,0.0,0.0,0.37418687687504004,0.02710396628908722,4.708288177299769,2.144185196538803,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,3,0,GA,2.0990268401584924,1.2069999938830733,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.37418687687504004,0.03806995031558376,16.0,13.900973159841508,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,3,1,PSO,1.0399865744093875,1.2785999570041895,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.0821445422730544,13.900973159841508,12.86098658543212,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,3,2,RL,2.379883104191103,1.9422000041231513,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.0,12.86098658543212,10.481103481241016,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,3,3,GA,2.548029451099217,1.181999919936061,-1.05,-1.05,0.0,0.0,0.37418687687504004,0.020275093040093378,10.481103481241016,7.933074030141799,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,3,4,GA,1.2949530167682948,1.3744999887421727,-0.03500000000000003,-0.03500000000000003,0.5,0.0,0.39214953457032586,0.06311217808155861,7.933074030141799,6.638121013373504,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,3,5,GA,2.4656462958721406,1.5202999347820878,-1.08,-1.08,0.0,0.0,0.39214953457032586,0.027872918769597757,6.638121013373504,4.1724747175013635,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,3,6,GA,3.617056485066973,1.2867000186815858,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.39214953457032586,0.013327787215638742,4.1724747175013635,0.5554182324343904,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,4,0,GA,3.6195050629733014,1.059299916960299,0.015000000000000013,0.015000000000000013,0.5,0.0,0.45921493606808717,0.018412828540732288,16.0,12.380494937026699,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,4,1,PSO,1.3837663842820425,1.2538000009953976,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.05632260659234577,12.380494937026699,10.996728552744656,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,4,2,RL,4.0,1.5708999708294868,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.0,10.996728552744656,6.996728552744656,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,4,3,GA,3.826298112558066,0.8729000110179186,0.015000000000000013,0.015000000000000013,0.5,0.0,0.5344531742689026,0.02447711861049688,6.996728552744656,3.1704304401865904,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,5,0,GA,2.009088121296926,1.1814000317826867,0.015000000000000013,0.015000000000000013,0.5,0.0,0.5417642616766407,0.03645272305330342,16.0,13.990911878703074,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,5,1,PSO,2.1916436489177733,1.2369999894872308,-1.0350000000000001,-1.0350000000000001,0.0,0.0,0.0,0.03468299488975084,13.990911878703074,11.7992682297853,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,5,2,RL,2.3661129150051514,1.5866999747231603,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.021131704950729788,11.7992682297853,9.433155314780148,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,5,3,GA,1.9906859704144515,1.0859000030905008,0.0,0.0,0.5,0.0,0.5500159869203993,0.03503417938746507,9.433155314780148,7.442469344365696,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,5,4,GA,1.3496190438666578,1.1020000092685223,0.015000000000000013,0.015000000000000013,0.5,0.0,0.5502010314651626,0.0600912797758529,7.442469344365696,6.092850300499038,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,5,5,GA,3.1995702993521626,1.1406999547034502,-1.04,-1.04,0.0,0.0,0.5502010314651626,0.022503283559297066,6.092850300499038,2.893280001146876,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed1,1,DLGPR-full,line-duel,0,0,GA,2.9420915853436957,1.9711999921128154,-1.04,-1.04,0.0,0.0,0.9222503083015591,0.04079385976487518,16.0,13.057908414656303,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed1,1,DLGPR-full,line-duel,0,1,PSO,1.0478464117356086,1.6499999910593033,-1.04,-1.04,0.0,0.0,0.0,0.07191417322099722,13.057908414656303,12.010062002920694,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed1,1,DLGPR-full,line-duel,0,2,RL,3.4847291488855876,2.058400074020028,-1.09,-1.09,0.0,0.0,0.0,0.0,12.010062002920694,8.525332854035106,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed1,1,DLGPR-full,line-duel,0,3,GA,3.3528046698476497,1.204199972562492,-1.04,-1.04,0.0,0.0,0.8604127127874946,0.02728321313387214,8.525332854035106,5.172528184187456,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed1,1,DLGPR-full,line-duel,0,4,GA,1.638230672215212,1.4204999897629023,-1.025,-1.025,0.0,0.009156219728029604,0.8233593182171755,0.06188131429757374,5.172528184187456,3.534297511972244,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed1,1,DLGPR-full,line-duel,1,0,GA,1.8560707346468086,1.5163000207394361,-1.04,-1.04,0.0,0.0,0.7942710361878224,0.05097401548252652,16.0,14.143929265353192,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed1,1,DLGPR-full,line-duel,1,1,PSO,1.5989983412568323,1.6407999210059643,-1.04,-1.04,0.0,0.0,0.0,0.04597873008282046,14.143929265353192,12.54493092409636,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed1,1,DLGPR-full,line-duel,1,2,RL,2.4842817544531712,1.9174999324604869,-1.09,-1.09,0.0,0.0,0.0,0.0,12.54493092409636,10.060649169643188,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed1,1,DLGPR-full,line-duel,1,3,GA,1.2740862709207565,1.1647999053820968,-1.025,-1.025,0.0,0.0,0.811426320273675,0.0848809217119056,10.060649169643188,8.786562898722432,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed1,1,DLGPR-full,line-duel,1,4,GA,2.295424254752869,1.8497999990358949,-1.1,-1.1,0.0,0.0,0.811426320273675,0.03896196096866607,8.786562898722432,6.491138643969562,strict_delta_max,1,cross_layer_handoff_executed
