run_id,git_commit,timestamp,seed,method,benchmark,environment_name,environment_version,task_name,interval,B_tau_ms,allowed_ms,guard_margin_ms,delta_min_ms,delta_max_ms,do_not_start_rule,scheduler_ema_lambda,loop_time_ms,e2e_time_ms,actual_cpu_e2e_ms,total_atomic_cpu_ms,timing_mode,selected_module,atomic_step_duration_ms,num_ga_steps,num_pso_steps,num_rl_steps,candidate_count,evaluated_candidate_count,score,return,win,threshold_T,steps_to_threshold,evaluation_cadence,p95_latency_ms,p99_latency_ms,max_latency_ms,loop_overrun,e2e_overrun,loop_overrun_ms,e2e_overrun_ms,diversity_value,diversity_descriptor_valid,learning_progress_value,improvement_rate_value,handshake_enabled,handshake_events,scheduler_index_ga,scheduler_index_pso,scheduler_index_rl,rng_train_seed,rng_eval_seed,hardware_id,notes
line-duel_DLGPR-full_seed0,no-git,2026-05-27T22:16:00,0,DLGPR-full,self-contained-game-ai,LineDuelEnv,1.0-local,line-duel,0,18.0,16.0,2.0,1.0,4.0,strict_delta_max,0.5,13.296281209316271,15.296281209316271,21.55870001297444,10.190200060606005,simulated_charged,RL,2.4004356539171647,1,1,3,5,5,-0.045,-0.045,0.5,0.5,-1,1,15.296281209316271,15.296281209316271,15.296281209316271,False,False,0.0,0.0,0.0,False,0.0,0.0,True,8,0.1483171058514268,0.1419763854618634,0.1330577379064447,10000,20000,Windows-AMD64-py3.14.3,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
line-duel_DLGPR-full_seed0,no-git,2026-05-27T22:16:00,0,DLGPR-full,self-contained-game-ai,LineDuelEnv,1.0-local,line-duel,1,18.0,16.0,2.0,1.0,4.0,strict_delta_max,0.5,12.477559338994167,14.477559338994167,23.683299892582,9.317600051872432,simulated_charged,GA,1.4081678971765568,4,1,1,6,6,-0.045,-0.045,0.5,0.5,-1,1,15.255345115800168,15.288093990613053,15.296281209316271,False,False,0.0,0.0,0.5814528511608397,True,0.0418426385159008,0.0,True,7,0.2276797843480023,0.1365166651856468,0.1317704696133658,10000,20000,Windows-AMD64-py3.14.3,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
line-duel_DLGPR-full_seed0,no-git,2026-05-27T22:16:00,0,DLGPR-full,self-contained-game-ai,LineDuelEnv,1.0-local,line-duel,2,18.0,16.0,2.0,1.0,4.0,strict_delta_max,0.5,13.593187261040764,15.593187261040764,27.25260006263852,10.078100021928549,simulated_charged,GA,1.6015645863042052,5,1,1,7,7,-0.045,-0.045,0.5,0.5,-1,1,15.563496655868311,15.587249140006271,15.593187261040764,False,False,0.0,0.0,0.352639875959402,True,0.0368351890938215,0.0,True,8,0.1658853860383688,0.1286952573244687,0.1204247582126678,10000,20000,Windows-AMD64-py3.14.3,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
line-duel_DLGPR-full_seed0,no-git,2026-05-27T22:16:00,0,DLGPR-full,self-contained-game-ai,LineDuelEnv,1.0-local,line-duel,3,18.0,16.0,2.0,1.0,4.0,strict_delta_max,0.5,13.30033353583586,15.30033353583586,16.80740003939718,8.373799966648221,simulated_charged,PSO,2.966800480528224,1,3,2,6,6,-0.03,-0.03,0.5,0.5,-1,1,15.549259202260028,15.584401649284615,15.593187261040764,False,False,0.0,0.0,0.0,False,0.024507035720258,0.0050559517225537,True,8,0.0802724607316056,0.1042451650671014,0.1016979094854825,10000,20000,Windows-AMD64-py3.14.3,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
line-duel_DLGPR-full_seed0,no-git,2026-05-27T22:16:00,0,DLGPR-full,self-contained-game-ai,LineDuelEnv,1.0-local,line-duel,4,18.0,16.0,2.0,1.0,4.0,strict_delta_max,0.5,13.779025661456748,15.779025661456748,12.778200092725456,6.247099838219583,simulated_charged,PSO,3.273446207158177,1,2,2,5,5,-0.03,-0.03,0.5,0.5,-1,1,15.74185798137355,15.771592125440108,15.779025661456748,False,False,0.0,0.0,0.0,False,0.013847216808972,0.0,True,7,0.0784714140015072,0.092843671393698,0.0912474656817373,10000,20000,Windows-AMD64-py3.14.3,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
line-duel_DLGPR-full_seed0,no-git,2026-05-27T22:16:00,0,DLGPR-full,self-contained-game-ai,LineDuelEnv,1.0-local,line-duel,5,18.0,16.0,2.0,1.0,4.0,strict_delta_max,0.5,14.412001817419966,16.412001817419966,15.473200008273125,7.017900003120303,simulated_charged,RL,2.570911500983452,1,1,4,6,6,-0.03,-0.03,0.5,0.5,-1,1,16.25375777842916,16.380353009621807,16.412001817419966,False,False,0.0,0.0,0.0,False,0.0350070393187678,0.0,True,10,0.0767498065673832,0.0901097473861606,0.1012625492685016,10000,20000,Windows-AMD64-py3.14.3,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
line-duel_DLGPR-full_seed1,no-git,2026-05-27T22:16:00,1,DLGPR-full,self-contained-game-ai,LineDuelEnv,1.0-local,line-duel,0,18.0,16.0,2.0,1.0,4.0,strict_delta_max,0.5,12.465702488027754,14.465702488027754,20.064900047145784,8.065000060014427,simulated_charged,GA,1.638230672215212,3,1,1,5,5,-1.025,-1.025,0.0,0.5,-1,1,14.465702488027754,14.465702488027754,14.465702488027754,False,False,0.0,0.0,0.8233593182171755,True,0.0618813142975737,0.0091562197280296,True,6,0.2688713646524248,0.1419763854618634,0.1528591115559182,11000,21000,Windows-AMD64-py3.14.3,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
line-duel_DLGPR-full_seed1,no-git,2026-05-27T22:16:00,1,DLGPR-full,self-contained-game-ai,LineDuelEnv,1.0-local,line-duel,1,18.0,16.0,2.0,1.0,4.0,strict_delta_max,0.5,12.082341746949476,14.082341746949476,28.20679999422282,11.248100199736657,simulated_charged,GA,1.1112712499615598,5,1,1,7,7,-1.025,-1.025,0.0,0.5,-1,1,14.44653445097384,14.46186888061697,14.465702488027754,False,False,0.0,0.0,0.8045153749246977,True,0.0695213895019495,0.0,True,8,0.2719343894010783,0.138697945842617,0.1543260069914653,11000,21000,Windows-AMD64-py3.14.3,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
line-duel_DLGPR-full_seed1,no-git,2026-05-27T22:16:00,1,DLGPR-full,self-contained-game-ai,LineDuelEnv,1.0-local,line-duel,2,18.0,16.0,2.0,1.0,4.0,strict_delta_max,0.5,12.258443584255232,14.258443584255232,20.96929994877428,9.21140005812049,simulated_charged,RL,2.903152692923417,1,1,3,5,5,-1.025,-1.025,0.0,0.5,-1,1,14.444976597650502,14.461557309952305,14.465702488027754,False,False,0.0,0.0,0.0,False,0.0,0.0,True,8,0.0929911393256419,0.1275082002781229,0.138778733147877,11000,21000,Windows-AMD64-py3.14.3,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
line-duel_DLGPR-full_seed1,no-git,2026-05-27T22:16:00,1,DLGPR-full,self-contained-game-ai,LineDuelEnv,1.0-local,line-duel,3,18.0,16.0,2.0,1.0,4.0,strict_delta_max,0.5,13.645343471192673,15.645343471192673,23.918199934996665,11.827500071376562,simulated_charged,RL,2.3535683105057355,1,3,3,7,7,-1.025,-1.025,0.0,0.5,-1,1,15.468397323717934,15.609954241697723,15.645343471192673,False,False,0.0,0.0,0.0,False,0.0,0.0,True,10,0.0828452411032225,0.1017171892058245,0.0949505967726961,11000,21000,Windows-AMD64-py3.14.3,self-contained local validation harness; charged-time accounting is disclosed by timing_mode
