run_id,seed,method,task_name,interval,atomic_index,module,charged_ms,cpu_ms,value,score,win_rate,improvement_rate,diversity,learning_progress,remaining_before_ms,remaining_after_ms,do_not_start_rule,handshake_events,note
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,0,GA,1.6893344512949398,2.162728999792307,-1.0350000000000001,-1.0350000000000001,0.0,0.008879236428583947,0.8116122098641232,0.0646168400523651,22.0,20.31066554870506,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,1,PSO,1.20651110410417,1.2813289999940025,-1.04,-1.04,0.0,0.0,0.0,0.07826905056619649,20.31066554870506,19.10415444460089,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,2,RL,4.0,1.9327229997543327,-0.04500000000000004,-0.04500000000000004,0.5,0.24750000000000003,0.0,0.0,19.10415444460089,15.10415444460089,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,3,RL,4.0,2.3392230000354175,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.0,15.10415444460089,11.10415444460089,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,4,RL,2.4004356539171647,2.65658100033761,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.0,11.10415444460089,8.703718790683727,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,5,GA,2.426770969005766,1.954967000074248,-1.08,-1.08,0.0,0.0,0.6996419171188175,0.0172776182535953,8.703718790683727,6.276947821677961,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,6,GA,1.4471157576063356,1.819329999761976,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.6496556569719157,0.03301911874768319,6.276947821677961,4.829832064071626,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,7,GA,3.374005765477451,1.7452980000598473,-1.02,-1.02,0.0,0.0,0.6441779133689933,0.03114833717929272,4.829832064071626,1.4558262985941748,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,1,0,GA,2.6175928649146876,2.481857000020682,-1.1,-1.1,0.0,0.0,0.6441779133689933,0.022909092712229167,22.0,19.382407135085312,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,1,1,PSO,2.309147301941134,1.62756999998237,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.04939115691770458,19.382407135085312,17.073259833144178,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,1,2,RL,1.3002985811202177,2.2291840000434604,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.015381082691615226,17.073259833144178,15.77296125202396,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,1,3,GA,2.243589709148286,2.1163390001674998,-1.0350000000000001,-1.0350000000000001,0.0,0.0,0.5398110766192402,0.019107142249734733,15.77296125202396,13.529371542875673,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,1,4,GA,1.4581728964447946,2.1543789998759166,-1.08,-1.08,0.0,0.0,0.5398110766192402,0.03664025191619412,13.529371542875673,12.071198646430878,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,1,5,GA,2.0461856444262576,1.385878999826673,-1.0350000000000001,-1.0350000000000001,0.0,0.0,0.4805150200913023,0.027681387310142247,12.071198646430878,10.02501300200462,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,1,6,GA,3.7476302542583757,1.1885330000040994,-1.04,-1.04,0.0,0.0,0.41928000881234606,0.010392950527414969,10.02501300200462,6.277382747746245,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,1,7,GA,2.8630865827963077,1.2424849996932608,-0.06000000000000005,-0.06000000000000005,0.5,0.0,0.4399655284048153,0.017871596784310162,6.277382747746245,3.414296164949937,strict_delta_max,1,cross_layer_handoff_executed
line-duel_fixed-split_seed0,0,fixed-split,line-duel,0,0,GA,1.6893344512949398,1.5408420003950596,-1.0350000000000001,-1.0350000000000001,0.0,0.008879236428583947,0.8116122098641232,0.0646168400523651,22.0,20.31066554870506,strict_delta_max,1,cross_layer_handoff_executed
line-duel_fixed-split_seed0,0,fixed-split,line-duel,0,1,PSO,1.20651110410417,1.0001410000768374,-1.04,-1.04,0.0,0.0,0.0,0.07826905056619649,20.31066554870506,19.10415444460089,strict_delta_max,1,cross_layer_handoff_executed
line-duel_fixed-split_seed0,0,fixed-split,line-duel,0,2,RL,4.0,1.5473690000362694,-0.04500000000000004,-0.04500000000000004,0.5,0.24750000000000003,0.0,0.0,19.10415444460089,15.10415444460089,strict_delta_max,2,cross_layer_handoff_executed
line-duel_fixed-split_seed0,0,fixed-split,line-duel,0,3,GA,3.523322366777626,1.3809490001222002,-1.0350000000000001,-1.0350000000000001,0.0,0.0,0.7735835699401835,0.032048148152888374,15.10415444460089,11.580832077823265,strict_delta_max,1,cross_layer_handoff_executed
line-duel_fixed-split_seed0,0,fixed-split,line-duel,0,4,PSO,2.703496397418464,1.658556000165845,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.04239642359119411,11.580832077823265,8.877335680404801,strict_delta_max,1,cross_layer_handoff_executed
line-duel_fixed-split_seed0,0,fixed-split,line-duel,0,5,RL,2.243997127921444,2.390491999904043,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.0,8.877335680404801,6.633338552483357,strict_delta_max,2,cross_layer_handoff_executed
line-duel_fixed-split_seed0,0,fixed-split,line-duel,0,6,GA,3.924209213763715,1.2425489999259298,-1.08,-1.08,0.0,0.0,0.7403203080779661,0.01411084932269532,6.633338552483357,2.709129338719642,strict_delta_max,1,cross_layer_handoff_executed
line-duel_fixed-split_seed0,0,fixed-split,line-duel,1,0,PSO,2.361335149931503,1.3935570000285225,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.0440728624036507,22.0,19.638664850068498,strict_delta_max,1,cross_layer_handoff_executed
line-duel_fixed-split_seed0,0,fixed-split,line-duel,1,1,RL,1.411636959521183,3.532304000145814,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,1.4663826885788886,19.638664850068498,18.227027890547316,strict_delta_max,2,cross_layer_handoff_executed
line-duel_fixed-split_seed0,0,fixed-split,line-duel,1,2,GA,2.654586248440353,1.199276999614085,-1.0350000000000001,-1.0350000000000001,0.0,0.0,0.6490609342461647,0.034627087082184475,18.227027890547316,15.572441642106963,strict_delta_max,1,cross_layer_handoff_executed
line-duel_fixed-split_seed0,0,fixed-split,line-duel,1,3,PSO,1.20081091851997,3.4948079996866,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.0725800156241015,15.572441642106963,14.371630723586993,strict_delta_max,1,cross_layer_handoff_executed
line-duel_fixed-split_seed0,0,fixed-split,line-duel,1,4,RL,4.0,1.9101870002486976,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.0,14.371630723586993,10.371630723586993,strict_delta_max,2,cross_layer_handoff_executed
line-duel_fixed-split_seed0,0,fixed-split,line-duel,1,5,GA,2.097532685563981,1.037805000123626,-1.04,-1.04,0.0,0.0,0.5671891136379335,0.03020290659132687,10.371630723586993,8.274098038023013,strict_delta_max,1,cross_layer_handoff_executed
line-duel_fixed-split_seed0,0,fixed-split,line-duel,1,6,PSO,2.53756010606733,1.315101000272989,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.02995867107179076,8.274098038023013,5.736537931955683,strict_delta_max,1,cross_layer_handoff_executed
