run_id,seed,method,task_name,interval,atomic_index,module,charged_ms,cpu_ms,value,score,win_rate,improvement_rate,diversity,learning_progress,remaining_before_ms,remaining_after_ms,do_not_start_rule,handshake_events,note
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,0,GA,1.6893344512949398,1.6528000123798847,-1.0350000000000001,-1.0350000000000001,0.0,0.0,0.8116122098641232,0.0646168400523651,28.0,26.31066554870506,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,1,PSO,1.20651110410417,1.2538000009953976,-1.04,-1.04,0.0,0.0,0.0,0.07826905056619649,26.31066554870506,25.10415444460089,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,2,RL,4.0,1.62390002515167,-0.04500000000000004,-0.04500000000000004,0.5,0.24750000000000003,0.0,0.0,25.10415444460089,21.10415444460089,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,3,RL,4.0,2.1841999841853976,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.0,21.10415444460089,17.10415444460089,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,4,RL,2.4004356539171647,2.028999966569245,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.0,17.10415444460089,14.703718790683727,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,5,GA,2.426770969005766,1.2397000100463629,-1.08,-1.08,0.0,0.0,0.6996419171188175,0.0172776182535953,14.703718790683727,12.276947821677961,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,6,GA,1.4471157576063356,1.635399996303022,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.6496556569719159,0.03301911874768319,12.276947821677961,10.829832064071626,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,7,GA,3.374005765477451,1.3528000563383102,-1.02,-1.02,0.0,0.0,0.6441779133689934,0.03114833717929272,10.829832064071626,7.455826298594175,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,8,GA,2.6175928649146876,1.5506999334320426,-1.1,-1.1,0.0,0.0,0.6441779133689934,0.022909092712229167,7.455826298594175,4.838233433679488,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,9,GA,1.283306326837439,1.5047999331727624,-1.08,-1.08,0.0,0.0,0.6441779133689934,0.051771469181883883,4.838233433679488,3.5549271068420487,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,1,0,GA,2.654586248440353,1.3650000328198075,-1.0350000000000001,-1.0350000000000001,0.0,0.0,0.631794167747165,0.03527232924607923,28.0,25.345413751559647,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,1,1,PSO,1.20081091851997,1.3963000383228064,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.09542619219903731,25.345413751559647,24.144602833039677,strict_delta_max,1,cross_layer_handoff_executed
