task_name,scheduler,equivalence_group,independent_baseline_note,return_mean_up,return_std,return_median_up,return_ci95,win_rate_up,p99_latency_ms_down,loop_overrun_rate_down,mean_unused_loop_budget_ms_context,handshake_events_total
minigrid-empty-5x5-fullyobs,DLGPR-full,timing-rule alias with strict-delta-max,These pairs are behaviorally equivalent under the reported configuration.,0.47569999999999996,0.5014605445872863,0.4685,0.35872326364232565,0.5,40.0,0.0,0.95,2124
minigrid-empty-5x5-fullyobs,fixed-split,static-allocation alias with round-robin,These pairs are behaviorally equivalent under the reported configuration.,0.47749999999999987,0.503329194243467,0.4774999999999999,0.3600600150787142,0.5,39.0,0.0,1.0,1800
minigrid-empty-5x5-fullyobs,greedy-improvement,independent reported label,No duplicate-equivalence warning for this scheduler label.,0.5711999999999999,0.49162289070655224,0.946,0.35168583000019343,0.6,40.0,0.0,0.0,2400
minigrid-empty-5x5-fullyobs,robust-DLGPR,independent reported label,No duplicate-equivalence warning for this scheduler label.,0.19099999999999998,0.4026633553947736,0.0,0.28804801206297137,0.2,36.0,0.0,4.0,720
minigrid-empty-5x5-fullyobs,robust-near-elite-DLGPR,independent reported label,No duplicate-equivalence warning for this scheduler label.,0.28559999999999997,0.4598662124284989,0.0,0.3289684708832994,0.3,40.0,0.0,1.3083333333333333,655
