run_id,seed,method,task_name,interval,atomic_index,module,charged_ms,cpu_ms,value,score,win_rate,improvement_rate,diversity,learning_progress,remaining_before_ms,remaining_after_ms,do_not_start_rule,handshake_events,note
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,0,GA,1.6893344512949398,1.5906000044196844,-1.0350000000000001,-1.0350000000000001,0.0,0.0,0.8116122098641232,0.0646168400523651,28.0,26.31066554870506,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,1,PSO,1.20651110410417,1.0885000228881836,-1.04,-1.04,0.0,0.0,0.0,0.07826905056619649,26.31066554870506,25.10415444460089,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,2,RL,4.0,1.5526999486610293,-0.04500000000000004,-0.04500000000000004,0.5,0.24750000000000003,0.0,0.0,25.10415444460089,21.10415444460089,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,3,RL,4.0,2.076099975965917,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.0,21.10415444460089,17.10415444460089,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,4,RL,2.4004356539171647,1.8844000296667218,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.0,17.10415444460089,14.703718790683727,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,5,GA,2.426770969005766,1.4424000401049852,-1.08,-1.08,0.0,0.0,0.6996419171188175,0.0172776182535953,14.703718790683727,12.276947821677961,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,6,GA,1.4471157576063356,1.4227000065147877,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.6496556569719159,0.03301911874768319,12.276947821677961,10.829832064071626,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,7,GA,3.374005765477451,1.309499959461391,-1.02,-1.02,0.0,0.0,0.6441779133689934,0.03114833717929272,10.829832064071626,7.455826298594175,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,8,GA,2.6175928649146876,1.434299978427589,-1.1,-1.1,0.0,0.0,0.6441779133689934,0.022909092712229167,7.455826298594175,4.838233433679488,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,0,9,GA,1.283306326837439,1.474199932999909,-1.08,-1.08,0.0,0.0,0.6441779133689934,0.051771469181883883,4.838233433679488,3.5549271068420487,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,1,0,GA,2.654586248440353,1.3337000273168087,-1.0350000000000001,-1.0350000000000001,0.0,0.0,0.631794167747165,0.03527232924607923,28.0,25.345413751559647,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,1,1,PSO,1.20081091851997,1.2836999958381057,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.09542619219903731,25.345413751559647,24.144602833039677,strict_delta_max,1,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,1,2,RL,4.0,1.3478000182658434,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.020000000000000018,24.144602833039677,20.144602833039677,strict_delta_max,2,cross_layer_handoff_executed
line-duel_DLGPR-full_seed0,0,DLGPR-full,line-duel,1,3,PSO,1.451950188003272,1.0074999881908298,-0.04500000000000004,-0.04500000000000004,0.5,0.0,0.0,0.06125408135361549,20.144602833039677,18.692652645036404,strict_delta_max,1,cross_layer_handoff_executed
